Numero,Tempo_Sequencial,Tempo_5_Threads,Tempo_10_Threads
237484869,14558630,8963758,7468532
1701457348,14451481,6483448,15354811
1772738560,14072252,9262928,12845836
107886134,14339891,14827739,8541952
1188763588,14031890,11988009,6840972
1269503604,13972935,11840949,9088027
1031353621,14059557,10383711,7676027
336036908,14065337,11241571,6931142
2129535972,14254523,11364799,7981410
654939997,14052391,14161838,7731612
2119120403,14389848,10994333,7833898
1925994569,14087259,12746890,7149650
1961883604,14028403,5456215,10697450
703808703,14812646,11767423,7479377
81536847,14488467,11066655,6557945
535570653,14101165,11263816,9284890
1502702522,14317858,9718805,7869632
386334024,14165966,11653896,6959568
21310792,14106314,11789736,6708648
1819828928,14070231,13105408,7680419
719978064,14064764,11266274,7857064
1255625724,14256872,12077829,8647526
1726251045,14425259,10059114,6580684
285612036,14264189,11648929,7346076
1447655272,14066157,12856888,9123718
111372313,13944098,4919726,10066491
1866412348,17461624,11034805,6780735
106196031,14362588,9936763,7970669
148222164,14081104,10594040,7452699
270659343,14015050,12288806,6407922
1107694641,14065842,12980862,7709526
385707033,14128978,12431857,10399434
1972116691,13913077,5229677,13656703
732949554,14259005,12987523,8849822
493593168,13855507,5545197,14335414
1013396632,14107733,4958447,12467368
2002453158,14324793,5587979,14891404
1524946789,14107369,5029140,13242218
1349433540,14464202,4993738,14664579
1984505483,14343402,5529267,13089551
32403138,14500830,6981624,15189970
1321070295,14184421,11750478,9748136
1763016404,14191618,13432822,8620642
1994286742,14229501,13251580,7504817
2024878998,14181850,10424692,7766014
1844553251,14101362,11449756,8004677
382373748,14133703,11131991,7142145
1380097873,14077511,11336145,8040204
83403627,20013252,7243480,7720097
403684540,14133671,9896660,7911503
1052443153,14108286,11274470,9512508
803381691,14367525,10177637,7716863
1659310264,14238508,9891384,8089623
631210550,14672737,13173331,7604980
1088993728,14337834,10572958,7932467
959481889,14378451,10403080,7026411
742582863,14103490,12395182,7530836
807922428,14128338,11692516,8846456
1065677920,14009822,4917041,8658693
890805027,14376291,5485298,8569181
1078581771,14745021,5332510,12525211
25888913,14788756,8806206,12354093
1276512061,14204237,12427160,9074119
903214815,14236684,13816432,7708978
758838467,14219492,9759019,7220990
1770105229,14169649,15238618,8375552
1916611447,14433784,11010145,10079942
613807978,14155501,5749254,10825687
1147568370,14766654,5224609,11506100
1118561339,14833271,12300322,7133637
450829813,14518261,10740580,6532513
1179971508,14472904,15311916,7456168
292147986,14264100,5564296,9536384
66362569,14401189,6551995,7949184
1026774603,14389396,10738694,25120913
169543336,29970574,7192984,10457260
1910915820,19913193,6153714,8053355
1409148351,15296893,14925094,8275061
1549641209,14963586,12370443,7849907
1994319447,14812700,12988049,7844192
1812832891,14814699,6202069,14676788
454600714,14837261,7350803,13175094
650217491,14277961,9059834,12327682
1324659508,14221160,11356637,11758805
1085811264,14363501,13199710,6983859
1739211219,14816123,9585789,7217364
136657749,14139102,12794323,7586230
1828394128,14376098,11397200,7157054
399649999,14289583,10794911,7106842
1202335669,14103924,12387102,7830121
571715507,14195988,10245957,6818971
1478231771,14034272,10646925,7879378
1228224582,14033382,13901263,8541551
1848227568,15453113,14702903,11120827
233962938,14400992,8550321,15857629
1987063050,14732344,13024835,13751359
1470849149,15126034,8912413,15081341
3090737,15205449,15532114,7506031
453387380,15168021,10617039,7120691
470933871,14828759,13390849,7574226
1121652076,14853714,10070392,6844603
904217193,14588821,12008252,7628906
1650905380,14500379,10326212,6948820
1413800062,14429677,10565846,8853699
970579762,14426290,10733764,7395621
530196335,14627327,9623823,6758317
1583343398,14389977,11809058,7923299
734011934,14279359,11944613,9334836
1939344686,15352636,12342762,11200885
985500960,14287811,4946928,16619424
580847733,14337825,13100759,10224930
1604693929,14314301,11438430,9051598
1440101674,14287597,12168197,7792098
1231065224,15042135,11217256,7330648
781869789,14293900,10899457,6884504
378429291,14270062,12474142,8040835
822792795,14208804,12266842,8590331
918527538,14340480,9837396,7382114
59339771,14526462,9778039,7739761
1222442795,14254445,11255315,8021190
2120863207,14119448,11948659,7482543
631055278,14135566,10257402,8496291
553190918,14291930,13688260,7824105
1201604142,14141838,5673114,10054714
331799199,14726950,12440830,7514671
787153856,14600223,11683864,7270088
1041183544,14956659,11302703,6849427
1802648348,14461217,11802984,7062354
790244593,14464627,10694540,7271028
1494570924,14131083,11270239,8023391
126098572,14195740,11715566,7291503
1911896669,14324862,9360851,7104130
251304469,14096721,11739324,9974281
1777003952,14272742,10063911,7320832
1178213083,14177354,11441965,8443176
1221884231,14963129,12093275,8630133
159716639,14306572,10251100,7249100
614072833,14226399,12518497,7569745
1955896165,14491831,10644818,7784073
2099061325,14499834,10738635,8169969
1599573793,14910507,8815596,7520179
389260250,14153098,10342737,7691041
1556271606,14071054,12451718,7110677
892191820,14151915,10909332,7134261
1620325475,14275690,11336202,7526996
190657748,14150432,12526597,8347288
1270621111,14201170,12170602,6510084
295634622,14260046,12382067,7096092
1109185286,14265918,11354333,7486095
1329960882,14250949,12306888,8280126
1518077417,14301445,9488665,7911222
1082564846,14250428,10926112,7727118
1961016160,14268618,13068089,6944708
2071268335,14585652,11119897,7304395
136685340,14249744,10204408,7470824
145331711,14215947,12432221,6764224
710938543,14257156,12396773,7462552
1177868884,14480866,11365860,6083633
1947980060,14210368,12549453,7429649
1501183136,14223860,10016294,8233447
524956160,14279027,12802229,8439487
2074078632,14243601,10927669,7800368
1265596157,14314535,8976910,9321006
776260629,14259944,11415406,6705864
1703598936,14379440,12786652,7358743
296325592,14633069,8730539,8570440
1998144860,14310223,11620567,7215948
1863315575,14183595,13930494,7247863
910398426,14042215,5871033,10094478
1806557377,14754488,4903037,9001804
1814893252,14788850,11363533,12830836
362488571,14908639,12346407,6841130
48333979,14816039,10619048,7202092
1223681210,14596038,11919920,7016907
1254680391,14724915,9607962,8349784
1668659454,14428153,9931269,6886873
1414338958,14605632,11626750,8181566
377817854,14491087,11932005,7391829
1964294077,14260166,12571801,8036379
376040597,14073437,5612113,8075479
1707778736,14589961,6009059,9200254
1334887846,14636416,11165026,12562230
1458605443,14530650,16166539,6849004
1521311249,14209961,5652526,11002858
1258672534,14501559,6105013,9723038
1595290783,14635617,12766076,8693374
1666642960,15026053,9818833,7567840
1969611077,15352992,11137662,8079013
625676019,14398160,11003671,7808842
1467139372,14648684,12119806,7242697
1323310566,14585050,9903226,8081505
1150632179,14381914,11000152,8047168
1393734356,15324759,8127348,6801818
441423075,14399091,13884296,8822179
1926892808,14184726,11691791,7571037
949849644,14407661,11865385,8271959
737748668,14110925,5574001,10982309
1777554020,14599327,5474025,9500652
665681571,14950001,14523700,9834031
1648147094,14447270,4879482,10792679
1436627749,15166036,13996060,7608514
333091175,14212517,5657956,10584948
2010635665,14646399,4790404,8246187
1484961728,14528789,12284914,10009841
1556772386,14647556,11784568,8415491
1117832409,14757219,10468019,10202422
1006137535,14550817,5138747,11534784
823627696,14570493,5576838,8650418
1495650263,14726041,13811303,8075351
822947964,14526884,12213751,8665415
1199668293,14259612,5043128,9668890
1055945352,14710076,5598296,6394566
10352162,14893287,8882105,6888492
510790088,15577192,9041496,13489214
429772953,14298364,10878713,9675036
1269024696,14205181,14368382,7286958
2106080871,14201926,11586713,7320181
2096415913,14182136,11641153,6727006
1091152126,14225934,13402199,9669797
584273242,14213963,11530687,7933789
1416071638,14295278,10438260,6595437
266979044,15133268,11365949,7945152
1734905421,14476123,10874090,7955347
662322346,14327681,9302796,7360045
708402119,14190387,11831565,8798216
1514314581,15371066,10499028,7884543
1612171991,14397790,10086360,7278730
1446150787,14351911,13417266,8768752
1144384953,14681033,12189899,6332149
130369914,14469990,5644040,12500731
946814233,14523206,12128678,7562117
433529054,14310895,4941490,12425930
463461090,14706416,5905341,9863271
809966251,14703476,5573534,10109394
1918490783,15494986,13842880,7682624
2020233476,14546911,11985354,7750005
1927798660,14558080,10985435,7010824
777144670,14595492,11510811,6464098
696377524,14562150,10685655,7712769
1275965275,14379060,11897590,9316613
1600092634,14309970,11896709,8953042
1896045818,14480567,4721358,8519928
184426979,15347822,8229601,10058309
1610444796,15585468,6032423,9172096
259352258,17060421,13407383,16189748
614199932,15605976,15850498,7500791
731985845,15186601,12054403,7682139
217949482,15052327,10614932,7838764
563132198,15099401,11124341,8488344
1823137971,14845417,6072148,10950502
802222724,14843493,11989183,6807877
1979203836,15188948,12406236,10187550
2090117015,14516192,6755243,16265672
389644498,14301312,13764806,9466196
494042534,14344701,12261635,7848318
651035486,14476037,12640520,8849678
1903959079,14299636,5776158,10837095
2106214525,14703153,12327900,8366808
2097186274,14321710,5694623,11414799
900860385,14527202,12878838,7272807
89100792,14843750,11467698,6286657
896516859,14680303,10822745,8340652
1334389439,14702102,11699143,8000024
552561882,14124516,5098624,10139429
1706483110,14648740,5816894,9140633
1105396574,14236085,15013667,8724976
425311710,15531206,9421876,7409877
1486798122,15600939,12915674,7298059
1882541244,14178872,5735530,10305690
1121689234,14567027,5852624,8882883
615279750,14543575,5122379,9469426
1335150230,14527459,6925463,8232666
870251404,14693968,7528642,14948374
799706729,14751232,9296307,12715907
798111379,14369588,14029775,10165246
1129603663,14599413,11600438,8151750
1413906662,14717171,7719519,8349726
1530097224,14242506,13595867,7552678
1347553145,14305612,8901055,7477934
1977038860,14264277,13131407,8088670
1205751547,14322135,11745466,8176273
2292221,14620059,11822393,7431925
1808759048,14090693,5759575,11452265
1148384914,14462431,12817643,8049639
391936719,14261001,5845146,10276212
155317934,17199298,5885144,10465422
1799420400,14656042,5868261,14963985
148412151,14572179,6056726,14357647
114048812,14798807,6013480,14304817
1749123026,14475680,8031782,12196745
1049272536,14777810,9058416,14417808
203149604,14346356,14671678,9353553
498156238,14355464,10210771,8563242
236178327,14869599,14657326,34919017
755711486,15714899,14965466,15191228
57155700,14960795,13556784,7163772
1341574902,14884842,13164567,7814679
1181023196,14814659,12329752,7243846
1543953823,14498707,5934514,8308120
1076632498,14698204,5259220,6736170
155228782,15000108,11226771,11837980
11749925,14475098,14511103,9920481
264299081,14386050,5994166,10923910
1025480187,14875054,12968525,9627063
811456654,14303802,6620589,12380943
1062410460,14928341,5878710,15728082
7600202,14683177,8622342,15272097
77879668,14951160,13673823,8084685
445024036,14315722,9930705,7576918
1355153347,14459358,10903640,7234475
2054918528,14261001,12732398,9560510
1650775583,14242737,11365210,7935117
1357445568,14455547,9855528,8882187
1716193928,14701954,13109264,7304058
651676849,14166619,5038355,10599373
1749382288,14308612,5253866,7568638
1871511863,15047520,12976336,9089077
303613601,14500322,11116155,7125234
1897794439,14442050,13030094,8432880
1985560675,14510305,11225437,8267356
2052736628,14596693,10364434,7641583
799583327,14476045,10564376,9129844
41226631,14255679,10678530,6966640
403409218,14258357,10980062,7544107
1035761654,14315004,11252977,7510972
796938117,14575113,13943822,8170069
460564918,14044741,5183534,10418412
229852908,14315052,4961462,6682959
1977961313,14615786,8260266,7140186
2004518741,14798379,8726932,7634301
1306485407,14694301,9947483,13584474
2133190095,14951586,11725180,13386034
2016268666,14768918,10401191,6956715
1570784488,14516283,12473146,7391541
1011186634,15309788,9832593,7523139
680241673,14390842,12606488,10038370
485711300,14205973,5767516,8702595
1018786836,14428063,13765680,7362054
758121341,14667683,12481867,6214992
930735336,15378622,9268702,8605458
226456535,14401674,12614768,6455556
665556222,14364387,11240225,6548132
434027271,14453354,10135701,6887422
1583902104,14129743,12586436,11634431
234266502,14109194,5634000,10273645
1085704120,14316847,5532710,7769512
1185800744,14778462,12702985,9092214
2105778365,14568148,13140973,9169858
1389317721,14707461,10757127,6339790
936111535,14598547,13389641,6767654
1943855392,14699802,13026987,10356507
1294570701,14254676,5807321,14615752
1735694862,14555953,7855308,16522106
1985082023,14560339,15446292,7553330
1697979919,14344172,10889499,7435275
623972868,14382479,12194387,9018583
634536492,14184074,5652689,12334788
11061190,14405105,12033365,7865007
853825777,14303205,5064238,11674503
465014157,14553372,6111822,10964342
2015579931,15228899,13161988,7155817
12827536,14831397,10158013,7685950
450720605,14626447,12794450,7464131
1884364950,14444246,5792172,10142580
1583612024,14814926,11452011,7270246
1461907239,14612341,11110878,7812640
417122975,15534670,10771512,8311984
2069323324,14363709,10506373,6893996
333210428,14771831,12446141,7768208
1175244316,14340358,12396981,8630218
852575012,14359226,5873417,15041675
559666963,14075300,6598167,13946871
1840800538,14236682,5478642,10906326
1286602283,15464224,5405534,15237897
2143569067,14504216,8033160,13204709
2075067041,14336135,12138088,12074411
224822755,14379679,13919755,6623586
1181886163,14360451,12271734,7254396
2033361758,14930116,11156600,7400555
1614140476,14677227,9497693,7581800
2117997698,14461812,10677458,6633164
1829733503,14853218,11909734,8878891
761227530,14458121,9643246,7304586
1706208912,14311996,11706487,8258485
1667331878,14378097,12742060,8348599
311723801,14297396,4796007,9808962
182698133,14509957,15956180,9641859
154384723,14452280,11953671,20127912
322784991,15863398,5669847,14131498
1036523910,15671265,7426316,18702200
619398880,17272630,6380606,10402419
190881275,15229738,5276013,9168672
1049351446,15281626,5588113,7589931
1070119485,15287987,7272226,16097356
2075246225,15427875,14009542,8784689
485479822,15168234,11983850,8541486
384543077,14946673,5526439,12184073
344885552,15152900,5857313,11760866
407319498,14676850,5005565,9169584
717753505,15071126,8749541,11822975
1520129868,15446045,5984106,10636034
1259894510,15304993,6066259,10904470
1277420468,15482624,7319607,10062963
1213446759,16428557,7114708,11632251
399013145,18048235,6561646,15728752
1273505888,15962657,10738766,20708535
1141030152,15778900,6903542,24035087
623835900,16670322,14079947,9075073
307908403,15749023,13251722,14640632
1026908262,16248273,15122438,8058612
90492728,15848493,11372854,15477942
278422454,17460543,13355229,7378297
709158117,15416415,7278526,16170509
851720258,15377358,15231443,11850476
1984631366,15429080,5730377,13571810
229006348,15828260,14114819,9114703
1163444060,15331947,16597118,20560481
19845851,15565783,14692357,8455716
383391071,15758642,16262246,9063635
1486229051,16436764,13871552,14008836
1056369761,15345573,7081152,15462139
1002789951,15075563,12720727,12596643
1677110326,15411251,14354707,8501261
2105721207,17137453,15172496,14747071
2072909437,15750266,15180068,9188852
1604872903,15365588,12175520,15748768
443717381,15502366,5197727,11662185
309968866,19053123,8341053,13106141
1949758455,17157662,15465150,18836063
851036879,17666142,12484523,15712046
1027722371,15750454,12184471,13563114
1322404676,15917789,15153419,12693836
2110931389,15411358,12599614,14393937
157659191,16243031,13065387,8774859
388367787,15163439,7390983,13683044
362460886,17092421,12293497,16178029
1431165079,16228719,9560257,13765362
1529397939,15505194,14650492,13216790
986296786,15592037,7528751,18501175
1739073483,15978493,13539892,12350482
408822553,15432169,7023447,13854587
1076789515,15740109,13374814,12906582
2017495937,15780682,20526294,13174596
1117980671,17989035,6536507,17197790
1928509773,15866826,14842847,13734005
1854643655,15533443,6123686,17179339
1346987019,15520309,14328895,11147897
944470185,16341190,15207096,8194051
1874489507,15034828,9681881,13587886
1730378090,15342803,12669586,8666732
283215589,14851702,12882570,8177145
783375620,14744054,9596066,7670280
585684393,15069417,10415377,6792671
1960325915,14757282,12380019,9692631
741613180,14597330,6166067,12598161
511110182,15131170,6233056,15372473
1417715171,14479330,9429520,14449877
1185330561,14605692,14042678,8118438
821079048,14516997,13831953,7641993
1219989978,14409771,6030166,12876024
2036367441,14350471,5697850,10587462
1848801419,14924962,4921839,10530409
394911006,14918813,15917994,7068365
1999815182,14815032,11376910,8703705
2006460611,14627328,5998831,10230773
783278793,15319488,5239169,11065103
214792421,15399216,13391891,6853488
1290142042,14897001,9545341,7177831
165193084,14765584,12137488,6940443
1201089207,14819755,10046866,7309731
881731877,14960657,11206523,7042402
574015638,15020666,11392038,9860777
130395074,14355447,5142176,11848526
751744166,14874827,6125515,13410559
1691996309,14860476,5205305,11934879
2058904848,15059864,5848580,10317174
458904174,15760399,5598747,9370886
891499680,15999663,15922497,8914726
855891385,14985301,5536357,15592714
185910033,16053018,15843394,17027386
474394122,15568412,15483654,16048531
1139106974,15704530,7336816,16081628
969285653,15271708,18180264,9577229
1060078515,15418876,5696261,15589621
951949242,16698189,12791202,13421063
1710898833,15736341,15842651,12119268
1571188698,15930507,14411793,13802326
222180765,15772128,9851071,14693075
748745747,15125955,14741915,11624719
244784098,15260068,16020050,21678358
1442170743,15606452,6622917,14670347
637629540,16607653,15890443,10398206
2093585518,15483176,5915945,14956917
1837081750,16045584,9879575,14977135
489961074,15718119,12490056,7953891
1952562481,15448992,9863909,7180860
472876895,15218145,14911932,9166946
704753495,15172620,9555420,13483631
1095220875,14635204,14340891,8082894
638069980,14813733,12545722,8005772
1905842703,14731196,12607682,8456001
1976952753,14292854,5963615,12302957
1212085618,15005895,6043476,14633851
2036237777,14682945,5470897,13257842
581213271,14938866,5333023,10995177
756598279,14917045,5448642,13136155
1947658977,15313358,6067383,13805105
1040117445,14721621,7614836,14169372
1648097959,14804094,11125988,10656149
656066715,14463586,14318856,8651404
1226027478,14547055,10945952,8138336
2122492081,14605783,9740592,17842378
1795173689,20206042,22050307,13278857
47829484,20597111,14240539,7838744
1035086948,15009246,10229216,15361325
599639283,15059464,13385695,7823870
1758728317,14875529,14049510,8792982
458791998,15932120,11764202,17034965
821820048,16150889,14069476,10754072
359990416,15993029,16095167,16288550
703576097,15065159,8808446,13034867
116507144,16242670,13718248,7581243
997619956,18686962,10802359,9235578
649677967,14631437,5655140,13713670
1953588894,15172547,6742790,15110770
1487581031,14937103,11703395,11073276
454756800,14505399,12177524,9021517
278982141,14553408,10433856,7337948
44850878,14456206,11826816,8048458
1549977675,14576903,12205907,7460619
917052121,14665354,11173754,8918879
1950693581,14497894,4910536,13270320
1379446780,17589229,11855099,6928968
2129137739,14584994,5348558,14030715
1839447711,14834056,6691771,12854234
1960660052,14609340,5475965,14945868
738252370,14510784,8948009,14463991
1639623040,14900553,11274190,7991190
853293849,14689604,12354376,7331604
238866681,14790693,12628063,6964461
148206107,14605486,11717758,8542131
2079321328,14569810,10964610,7550397
213875114,14668114,11407666,7245899
1943379797,14887464,10883601,7429508
2127150812,14608543,11386463,9449355
1248962063,14447549,5204699,11544050
395535432,14974774,10571328,9847612
1738395481,14422163,5188223,11583966
1707754061,14845915,4718137,9383720
1217355481,15291326,5011094,9007895
2098385898,15962206,14908773,11537883
263846510,14664615,5523725,15385031
1333862625,14723813,6097984,14729290
948522206,15348123,10804811,12359058
913524477,14806638,12646696,9774307
1139967871,14617061,11354640,7086328
288619589,14784499,10637948,7898529
1368281277,14661827,10989166,7272906
1418950012,14674687,10748441,7635813
333470468,14563672,15532641,8716688
770775305,14445197,4970245,13208523
188518486,14547949,6054736,15232513
136680401,14572636,10685029,13204744
2738437,14711659,12939723,7595666
170172577,14499334,12437021,8219075
1976128112,14644746,11889065,7774311
1963398489,14786502,10613838,6524564
908424948,14863964,13242600,8115367
1468267505,14480491,5367698,11676943
669208691,14669914,14063181,7605439
1147291629,14567993,5298152,14392464
1616473612,14775313,6763483,15760099
601046371,14621872,11240946,11619583
1361166744,14484199,14017484,9205991
1412369761,14452832,11442281,7672639
580713535,14585404,5318615,12035032
462645159,14589386,5744525,9236017
1807905194,15275244,12925150,7055022
171625368,14895487,12217969,7205089
22915572,14914167,12863900,7860381
877777027,14550146,5463570,12413909
122527618,14875743,12048124,9228377
286762083,14558008,5332657,10079222
64156004,15097090,12718606,8549675
1071049825,14657558,5776942,13750430
1200286560,15622287,7335764,13592923
1204123875,14542593,11977509,10039035
1359669414,14940155,12204693,9186563
421084190,14599056,14534034,6944364
475590239,15056900,10984773,8732707
1693139882,14568448,5670820,13971963
1191859495,14372182,4991547,11928009
664108725,14434421,6106002,11363782
1829820284,15008816,5997978,9482568
1194597932,15146458,5123343,8906154
834281303,15132076,6639503,7525602
1658464748,15325124,8142183,13840306
1010512774,14738472,16234800,8165144
1742706251,14966612,10502960,9700493
979248605,14753987,4915482,11711492
1679721465,15036544,5330616,10976638
742514232,15052919,12642327,8168106
448238570,14927244,12155802,8653154
133284188,14652634,5501678,14097414
2103680976,14763779,6118676,13918465
1860608331,14566256,9023381,14863022
713997723,14706524,14703249,7542783
418842487,14619584,10909374,8136311
1521029877,14589043,13165257,8103947
885623091,14484953,5803583,12029174
441758060,15451110,12410558,9279758
251323256,14536528,5518271,14228428
1008150710,14742030,6122296,12940174
728520143,14254742,5909050,14178527
315479260,14498774,9611740,14026118
2079200535,14629724,13324599,7346976
1928806703,14588169,11710582,8274873
1519603135,14690723,11715885,7818129
1291386301,14993108,10279011,8065576
202407245,15894398,9082911,7102159
1995193375,14643542,13690786,8289391
837042536,14673882,5368886,13201012
1394266740,16202277,6041642,16053635
511818452,14791865,10170385,14275952
519379172,14712841,13696195,7696760
441381025,14872297,6516616,11343692
1346099755,14891110,5781281,11086586
30360272,15321453,5053470,7180010
1451893799,15112706,11512954,12526268
941322358,14918139,11961096,7610812
1009608878,14947250,11021383,7681741
984131616,14750910,11623522,10771571
1683836591,14590402,5533743,13180946
1457847448,14649132,6172052,15148761
1117415804,14532983,10487042,11987191
1640033919,14552771,13893895,6827347
1170972131,14721389,14750393,7150041
1831413527,14918282,10134942,8208701
2058876407,15573998,9841666,8010476
544518361,14769971,10780555,6593352
569552970,14759041,12806737,9121830
353150819,14495701,5445377,12490059
795841617,15102987,5243564,12696757
1577703680,15163877,5688821,12695993
1081670962,15621428,5956026,14838266
1111320878,14825080,5741381,11470284
1509420567,15178708,8533904,15994253
862994017,14608017,14259769,8426053
483440365,14688332,11726265,9413135
653323221,14807762,5742679,13791828
1065401263,14811147,4964030,11609587
331150092,16589453,11207582,6814913
1490365757,15320777,9423402,7908340
312184355,14952613,11148892,7372047
842968545,14998951,11281330,7572621
2009744929,14895702,6378930,12858651
753565380,15069662,12170730,7905317
41584652,14723633,6498115,17440045
2040105201,14824106,14676437,9122179
57975531,15028802,14896020,9642982
982907011,15139388,7601755,14611589
902230431,15309548,13270618,13457318
1042107147,15299110,10685344,19163621
519259954,15329189,12736764,9173807
212594231,15587431,9608007,8257642
12039303,15779657,9651255,8316886
11810225,15141875,6152244,13779592
1383566363,15002043,4926279,13677471
1843452830,14982809,5379501,13545439
2070686632,15284363,7299212,16220384
1928084724,15046757,12465270,10126631
265522153,15111300,12072177,7346075
276353803,14713508,11338803,7704582
576442693,14755772,11886411,7469429
1843225833,15257796,11497086,9057114
1358024765,14467499,5729991,16689667
1687763571,14617638,12898481,12187064
1205162753,14450254,14066577,8762476
73535135,14468196,5149557,10559964
23720289,14856926,5794665,9697667
1858485974,15307265,5393108,7612328
1138936398,15358554,11178963,13957861
354870381,15085066,12941234,7019296
1201368083,15216867,12638729,7674502
1451120753,14759115,5335862,12308000
1197838926,15201671,10343736,8272346
1063629364,14778232,5828375,13487896
57202486,15314971,6018389,10127975
1239423579,15421661,9033937,18382959
956250917,15769921,16599516,8816862
115178017,14797622,6212128,12847264
74846942,15133337,6987558,17121968
1858481349,15532966,15756422,11098928
1157285165,15607708,5440533,14236584
594106896,19407700,12169194,15033904
2071075580,16170705,13911137,8843745
1169324468,15325081,10097405,21641059
605917121,15337786,5922550,16187819
1307158295,15931794,14400478,12597254
865293651,16062148,14719034,12210176
529120106,16404026,15589621,12940969
1087759371,15831157,10013799,16037930
1130815804,17221332,12938241,8571962
805473909,15528249,5748679,16087956
1664202065,15499817,13588724,12439786
826557989,16353188,17367997,8966048
16015027,15776651,14757508,14601820
1204481988,15969992,8311877,17327947
2031720742,15746269,13909772,9700811
89550162,15514950,5964586,15043020
1228202277,15576771,10265877,15038440
1742723068,15783014,13424405,16659599
1228486560,16902312,13604282,12518241
1583072659,17086578,7156643,19070082
796607503,15414987,15377455,8801970
532123665,15566901,5426618,14213165
633427937,17086990,10813279,15889421
1860236867,18994093,16300045,12033104
589326151,16081566,14033783,10435026
1872851516,16960458,8274419,14351431
669004137,15313140,16353947,8529842
704504169,15807273,11132397,8846199
1947698458,15791800,13202391,20434946
380001838,16704602,6442604,16139258
1861789334,16330982,13817864,13044295
394321706,15832567,6350781,14847464
303593770,16201419,11782063,13403864
883630154,15958627,15666018,10341575
1000238828,15694659,9679214,15067897
1610752066,16132529,16296051,10269154
1748923805,15917038,12965033,22454297
1529358934,17557459,30437953,43228780
551027789,18508482,17695683,16680113
732255961,16726328,6981103,16424128
187349195,17122285,14482846,9296758
67746206,17518284,12986668,8921675
1558813951,16039884,13472460,13770942
203364222,16476640,9765683,7782994
1272228195,15684230,11301443,6944886
1443051045,15794101,11428364,7855362
292914384,15432112,5493262,15070454
352946824,15550814,11194442,11125328
1038290466,14873400,13477200,9889411
1521400944,15035943,12460885,7064775
1936019483,15081206,9188203,8540325
1834897969,15119723,10343718,7634018
2053524610,15131617,11343275,7991102
421963773,14759768,5349308,11572259
1547651189,15188797,5316095,6541562
495367113,15310604,5545797,7749907
147331641,15414659,7997277,14794443
69171678,15216171,13650599,8029241
1199871282,14957192,12904179,7990581
2095030100,15173446,9942549,7624739
449173516,15227615,11435007,7018053
914176968,15231264,9831148,7183170
341868158,15100255,11498827,7968931
752767286,14704929,5917530,10977284
1797807123,15486866,13389902,8173601
1342106986,14892684,5898512,12326895
216035704,14992925,6045146,13283999
1399247280,15017429,5244182,14302245
723982272,15395249,8303570,16004912
767063494,15050131,12225423,14082063
2131503242,16060067,14489140,9383720
911331468,15392361,15709737,7806660
834809700,15657349,14403835,8397237
1542833545,15899047,9222851,30666586
1114695690,17113237,14795170,8258595
2107037895,15338617,5413089,15726571
838400942,15694308,5894637,16931485
1407610075,15604240,14348838,11059240
312501072,15728266,13342865,8320610
1876691408,15804296,6205777,16130604
781527371,15491903,12207412,10950904
101036907,16314580,13827220,10219874
1564105730,16192468,11540714,15758429
687568333,15954427,13766860,8661211
523000680,15290292,12314710,26512789
964273271,17133564,15110121,9748735
1182935447,15729933,5419362,15471180
670332322,16026339,10192458,18680609
1033444949,16532450,12280758,8529751
235323081,16276992,9912919,14820043
617878774,15726173,12833872,8402666
1482618465,15597441,11423359,9073738
1149500050,15401435,6495737,13880384
959746932,15174536,6027788,12315641
87902103,16682480,11254756,17386663
799823525,15810096,13625470,8883180
154370271,16189983,12145462,13696621
303937808,16100866,12488516,8838059
51587157,15499374,5581376,13972164
878352543,15756250,9741849,14675446
1071001302,15460969,13543844,7302252
35606751,15054528,12028590,8754898
1789684011,15092786,9264925,8150886
1905811002,15081027,12630958,7575664
1578440296,14872518,5335513,12906694
756896054,15808157,10660821,7611384
1865365250,14840172,5145619,11854488
269357591,15137725,12389411,8910381
17022481,14974796,7051080,14642007
30382674,14956807,10815023,10752346
2146048999,15003612,12943146,7739341
798549852,14820405,11293111,8149096
131419581,15411635,13671012,8294252
1562671081,14870249,5302696,12066750
1486118186,14643796,5045792,9389926
654420262,15631998,12463307,7544945
379460704,15186174,11554461,8701790
521569985,14744164,4845964,13920502
1324752584,15130357,5808764,11704118
1412905653,15342500,6405279,14272324
756893066,15140597,6247288,13636525
1942631358,15051669,5677747,16683340
748040470,14937342,12835930,8144507
1906393116,14879067,13267818,7966116
754894642,15028741,12641400,8020323
835942574,14688642,5133877,12526740
558732993,15158403,10597548,6920994
909264913,15141628,9898494,7767095
1139880382,15360349,10647376,7851913
610320151,15003133,10321528,7988292
1787617457,14746095,5760803,9530611
63398036,15077935,12136452,10138397
645926902,15314007,11445120,6960102
1429817820,14757803,5058330,12352638
1969209038,16332528,5894793,14010473
76883551,15216141,5831258,13881515
39230226,14798135,8611135,13910153
1687090640,14867634,14297219,9373462
346241142,14903327,12273838,8475342
56252707,14924350,11485607,7103256
1717473314,14716975,5060267,11880645
344806493,15819811,5364765,11092706
854802560,15690476,5366284,9704105
1848892896,15536256,13071893,9772355
1907477575,14915097,5332060,11188003
193437098,15283120,6436405,12363665
355829510,18327864,5393935,15679841
139454631,14697275,11641642,13464193
715007083,15073005,12626724,8987323
1680582094,14912159,9659096,7182167
1552360285,15222020,11204912,8132745
